id_a,id_b,x,y,dtheta,msg_id
2,1,1.5228403827152255,-0.588675993381198,0.04012838957139927,371
0,1,1.5348304780918531,0.16929363663753602,-0.3893540554472641,372
0,3,2.9363872269591638,-1.421206705202513,0.0,373
1,3,2.178987030947061,-0.7412296175202157,0.0,374
2,1,1.5574308938772619,-0.6011755465734518,0.03461939992344558,375
0,1,1.522025003667792,0.1690392884755962,-0.36083476826343985,376
0,3,2.9721682016832323,-1.4387462764172751,0.0,377
1,3,2.1291759434750963,-0.712421729157195,0.0,378
0,1,1.5509293850739818,0.17155213331620922,-0.39113406673166157,379
0,3,2.74815543162628,-1.2758289655913753,0.0,380
1,3,2.064057161587973,-0.6439107831776855,0.0,381
2,1,1.50656146382442,-0.5860602187925951,-0.03356537161676422,382
2,3,3.0365806986337396,-0.9284788190668674,0.0,383
0,1,1.5383087680834766,0.1709150236266019,-0.3683201880514333,384
0,3,2.7036307667671924,-1.0516590271025705,0.0,385
1,3,1.7675328317306103,-0.4570459096168753,0.0,386
2,1,1.5316706749954214,-0.5929596192040494,0.006137861073901577,387
2,3,2.738825248578447,-0.7555101188469437,0.0,388
0,1,1.5218656376468211,0.16917739826404066,-0.37081980965952577,389
0,3,2.3732121537356843,-0.6988448248064735,0.0,390
1,3,1.4308692174227156,-0.25023113667693886,0.0,391
2,3,2.462571490168154,-0.5995770501925759,0.0,392
0,1,1.5824031658264013,0.17072872461605637,-0.4195010232649223,393
0,3,2.327225010697071,-0.5362484716340254,0.0,394
1,3,1.1881548822136352,-0.10317522137612876,0.0,395
2,3,2.2468557691091506,-0.469990713959568,0.0,396
0,1,1.5875727745192012,0.17090257918627694,-0.42561936942926615,397
0,3,2.1147127355267226,-0.30433422245021363,0.0,398
1,3,0.9645787201754703,0.042822601611440976,0.0,399
2,1,1.557185376917597,-0.6010594787684269,0.03772196699871105,400
2,3,2.0195740169729426,-0.3123361979488764,0.0,401
0,1,1.5595327226587308,0.1709315085704617,-0.3911315443819607,402
0,3,1.994590722864549,-0.13464609656947946,0.0,403
1,3,0.9051539971611421,0.09721612733706085,0.0,404
2,1,1.5446597765024244,-0.5965922775191062,0.03580065559665642,405
2,3,1.9786922924783832,-0.29348617099452046,0.0,406
0,1,1.5195936201169649,0.16882123445204647,-0.3699117230464987,407
0,3,2.013291276853868,-0.1371551318931707,0.0,408
1,3,0.9044533004488128,0.0973128422873533,0.0,409
2,1,1.530605447904291,-0.5931118498189942,0.015933014806625234,410
2,3,2.0015574948027917,-0.3002916345319195,0.0,411
1,3,1.024898925672108,0.13427637478553606,0.0,412
2,1,1.5385530468457502,-0.5941239320025263,0.018180048261461267,413
2,3,2.116378112267875,-0.2603707923300575,0.0,414
1,3,1.0247724986353521,0.1341137824253661,0.0,415
2,1,1.4827286577886727,-0.5756672237638865,-0.03255550751187011,416
