id_a,id_b,x,y,dtheta
<<<<<<< HEAD
=======
1,3,1.8001699954953576,0.08155283801839884,0.0
0,3,2.8812390013432227,0.5792944531305554,0.0
2,1,1.1209267151887747,-0.3603369571257932,-0.09505242928562277
2,3,2.906085063171863,-0.3047892343659521,0.0
1,3,1.7945503552833109,0.08121699576256741,0.0
2,1,1.1270167278273961,-0.35561848619892006,-0.05394326204387764
2,3,2.927217691186236,-0.3081144890528447,0.0
0,1,1.1109716116404242,0.37567981061750966,-2.3471741933200057
0,3,2.906178486832593,0.5845485094793526,0.0
1,3,1.7937129665403755,0.08124838715118535,0.0
0,1,1.1049434953273305,0.5098119647455077,0.017020010711811414
0,3,2.846480649092212,0.5705732215310526,0.0
2,1,1.1345231740561323,-0.3684744550093117,-0.11717398543197571
2,3,2.9780943068661476,-0.3147683649336559,0.0
1,3,1.8000974099273126,0.0815844390496875,0.0
0,1,1.0844266103156213,0.5008596533513399,0.01910661567179815
0,3,2.8585321466761062,0.5725298533497207,0.0
2,1,1.1084242476908361,-0.31850846034285607,0.1363319367054441
2,3,3.012446123528639,-0.3168676734207402,0.0
1,3,1.7943320240219827,0.08136185428155758,0.0
0,3,2.8509023988680156,0.5719408923820087,0.0
2,1,1.117975721580283,-0.34920973954776885,-0.03601724724210383
2,3,2.928517687946545,-0.307306371088239,0.0
1,3,1.7984105950749798,0.08139029767141207,0.0
0,3,2.8848714967765936,0.5799929940549242,0.0
2,1,1.1169265918007738,-0.3324029880418609,0.06514823074206433
2,3,2.908520214995205,-0.3049889849299245,0.0
1,3,1.7916722133716116,0.08117362281962152,0.0
2,1,1.11247627873886,-0.3340314639479843,0.04856896478282634
2,3,3.0058631360887227,-0.31489218031519567,0.0
0,1,1.0769431965357126,0.4964643836490523,0.003763642871723667
0,3,2.9026142902815946,0.5860899956105368,0.0
1,3,1.8017056685556798,0.08160541725156067,0.0
0,1,1.0813662266922273,0.4988985960867789,0.00479383014142094
0,3,2.905848771540981,0.5840172215757665,0.0
2,1,1.1195522250670689,-0.33063209103170327,0.08125416458115577
2,3,2.8894124795276106,-0.3031402336315154,0.0
1,3,1.8001427906552299,0.08089036067513153,0.0
0,1,1.07335267153166,0.4976559353967755,0.041467381033367536
0,3,2.898853761746423,0.5846348463764314,0.0
2,1,1.119362661782653,-0.3339391844101143,0.0613054020114441
2,3,2.9284529441838,-0.30701616011910976,0.0
1,3,1.795244830918843,0.08037334895782464,0.0
0,1,1.0669113934292451,0.49473966031283184,0.03587886072373891
0,3,2.9067783367414153,0.5848004584938911,0.0
2,1,1.1276658172153022,-0.35437144818276667,-0.046087503815240606
2,3,2.921247408352826,-0.3065965434903839,0.0
1,3,1.792684198589096,0.08117216001436764,0.0
0,1,1.076560012889021,0.498172713876112,0.03399916050777659
0,3,2.866868995209878,0.5812081333643908,0.0
2,1,1.1307081693900545,-0.36106690641558226,-0.08047037085692955
2,3,2.987938428617287,-0.3159603374249081,0.0
1,3,1.7965430508575688,0.08051056429883395,0.0
2,1,1.1319055666614746,-0.3588503881839815,-0.06696127711789712
2,3,2.8948404320800876,-0.3039565427530285,0.0
0,1,1.0846814830248803,0.5015723360228925,0.02583618190567274
0,3,2.882049763020783,0.5818716690389824,0.0
1,3,1.8013919500530506,0.08175298348358657,0.0
0,1,1.0816373359746159,0.49870354101773107,0.0222355695603709
0,3,2.9022082530667155,0.5856106182769191,0.0
2,1,1.1161916517825634,-0.34039591551228454,0.018530889426856722
2,3,2.921404587543394,-0.30662082766299464,0.0
1,3,1.7990061550343843,0.08065166313842015,0.0
0,1,1.0847667151934126,0.5005777670403178,0.014589238601744998
0,3,2.9062161771680364,0.583500426814792,0.0
1,3,1.794747090186084,0.0812810139804027,0.0
0,3,2.902203171832727,0.5837359978040624,0.0
1,3,1.7978891675394522,0.08080154341175153,0.0
0,3,2.859839729337003,0.5780645567078765,0.0
0,3,2.9072733069511143,0.5876026947459049,0.0
0,3,2.915139623716334,0.5879465059532821,0.0
0,1,1.0757261492577392,0.497780813552422,0.032538916891339746
0,3,2.922356565407724,0.5866755991137762,0.0
